temperatura,vacuo,energia
11.28,40.55,475.14
7.19,39.37,480.4
23.09,69.13,436.67
24.71,60.77,443.52
27.41,74.67,429.21
20.12,69.45,442.89
13.98,44.58,473.01
14.22,48.6,459.69
25.91,68.08,432.07
30.35,69.51,430.07
15.34,41.96,468.33
34.48,74.34,433.94
14.86,37.85,467.71
14.57,25.88,464.11
17.31,44.71,463.05
19.4,42.44,459.76
8.68,39.61,486.31
11.54,40.05,474.29
17.2,58.49,458.5
9.64,40.56,483.39
25.04,66.48,433.83
23.57,63.91,441.93
19.19,63.31,453.16
14.73,40.35,470.03
29.72,77.95,434.99
26.23,59.07,440.18
16.16,41.79,453.39
12.09,40.6,474.35
27.71,69.51,435.04
24.82,66.48,433.62
17.88,45.87,455.83
25.74,65.38,452.94
22.84,67.32,438.36
25.89,59.22,445.75
23.24,68.31,440.78
32.51,71.22,433.76
11.7,41.16,464.12
6.93,43.13,486.94
33.13,74.34,433.73
23.56,49.16,445.36
29.17,74.34,433.03
11.49,44.2,475.51
30.2,56.9,436.17
34.1,73.03,437.65
25.01,66.56,435.73
23.79,59.44,448.67
27.76,72.99,435.02
10.34,41.46,478.03
29.14,67.45,433.34
24.56,58.82,442.76
26.93,75.23,434.1
25.17,64.79,442.15
26.89,49.16,442.39
16.84,39.63,466.06
21.31,58.66,451.96
31.11,72.25,434.22
15.8,41.1,465.87
18.9,60.07,451.5
24.4,62.26,439.06
12.65,44.34,468.8
20.01,43.77,455.66
33.34,69.88,437.84
6.05,42.85,485.02
23.7,70.04,436.28
12.15,45.01,468.07
28.78,60.07,439.74
28.88,54.89,440.99
11.56,39.28,477.71
27.35,77.95,437.61
25.66,77.54,432.82
14.94,40.0,456.41
11.54,45.0,482.34
29.79,68.24,428.44
9.55,39.66,480.74
14.35,40.71,473.56
11.8,43.22,469.55
25.0,69.71,438.38
17.82,49.15,457.35
32.74,68.31,441.66
22.11,59.8,453.45
19.88,47.03,456.44
25.32,71.94,435.06
11.99,38.28,469.23
19.38,63.56,452.01
16.7,40.56,470.84
9.0,39.18,483.26
19.13,42.18,456.04
28.92,66.51,439.09
10.0,39.66,479.97
17.01,50.59,463.4
7.55,39.22,482.19
26.71,59.39,439.33
12.75,39.85,475.61
12.58,43.67,472.65
23.21,62.44,442.47
10.56,39.13,463.14
27.16,56.85,437.4
23.97,64.33,443.87
20.01,43.77,455.66
23.14,60.27,442.59
14.91,46.9,461.73
22.55,69.84,438.54
6.84,41.06,489.96
28.12,73.42,435.46
28.83,71.32,437.99
13.57,41.4,464.23
29.45,68.27,432.96
18.23,62.26,448.64
10.74,52.75,467.48
29.22,75.23,438.57
13.32,44.2,465.57
21.5,61.5,447.83
11.01,42.02,473.96
22.2,44.05,445.32
27.75,66.51,433.08
7.67,41.66,485.03
24.13,73.18,436.22
20.95,48.14,452.38
12.06,52.72,467.21
27.55,64.96,431.33
21.93,58.96,453.42
10.03,42.18,475.74
28.68,61.86,440.57
8.77,40.46,475.0
9.27,36.3,479.66
9.05,36.3,479.43
27.54,66.93,450.22
18.99,44.58,468.35
12.53,44.03,470.04
19.72,51.19,446.01
32.07,71.29,426.96
18.83,63.91,448.15
28.14,51.43,445.33
9.78,43.8,477.22
14.69,54.3,462.63
25.6,73.67,433.25
18.11,58.95,454.29
25.15,57.32,440.1
11.62,39.72,471.56
10.8,41.66,475.51
22.63,57.17,433.54
15.69,37.64,462.18
22.72,69.13,438.01
25.1,43.77,444.99
7.84,41.39,485.66
7.8,39.04,482.31
15.95,42.24,465.35
25.41,77.54,434.09
23.27,68.28,444.86
20.34,69.45,442.73
29.51,76.09,432.45
9.21,39.72,478.96
12.73,37.73,470.89
8.35,42.85,483.63
17.4,63.09,453.0
20.55,68.63,453.47
30.84,66.75,432.03
4.88,40.27,491.29
14.57,41.79,457.21
7.91,38.56,485.95
25.09,57.43,446.11
16.73,43.79,468.87
18.47,62.1,452.51
32.16,76.2,433.29
16.57,41.79,452.84
17.51,53.16,457.45
15.28,48.14,460.75
13.77,43.13,468.45
28.41,75.6,440.28
12.38,44.2,467.04
31.7,76.09,441.36
28.72,68.14,443.26
31.1,71.32,437.54
20.37,60.08,454.47
22.61,45.38,459.53
13.97,38.47,464.3
17.45,42.28,463.83
14.52,44.84,466.88
12.67,42.86,473.13
25.97,68.12,437.11
7.04,39.37,488.0
25.45,72.24,434.92
33.4,69.98,432.44
18.37,51.86,461.14
33.12,68.31,441.13
12.93,41.39,472.57
27.11,69.75,433.28
29.78,70.98,436.32
17.74,50.88,457.71
21.87,49.39,451.97
21.85,59.8,454.26
6.84,41.06,489.96
2.71,39.42,489.3
17.18,40.55,461.73
29.19,65.71,444.49
23.3,52.84,439.49
23.35,63.47,437.87
28.78,60.07,439.74
19.31,67.71,446.23
23.74,65.34,447.31
26.49,67.69,430.62
31.32,74.33,429.57
31.01,67.69,426.64
21.81,60.27,441.85
20.27,63.09,446.75
21.75,45.09,452.84
27.47,69.98,431.11
33.96,68.94,427.06
16.55,46.18,455.8
7.17,41.92,485.08
27.04,73.67,431.1
28.95,73.4,440.67
29.71,73.18,427.04
29.26,69.34,435.32
11.42,41.54,477.5
28.83,66.44,430.01
28.04,69.14,436.37
31.11,72.25,434.22
17.67,53.16,457.99
19.8,67.71,446.03
13.08,39.82,476.96
24.37,63.47,445.6
26.88,59.21,437.11
21.43,63.94,445.29
11.56,40.71,469.17
27.44,66.56,428.0
13.33,38.47,466.26
32.95,67.9,425.89
25.58,64.45,447.16
27.55,63.13,440.75
25.78,47.93,442.46
29.52,77.24,433.82
17.0,45.09,458.94
13.8,44.34,468.8
14.8,43.99,461.97
29.79,68.24,428.44
19.8,52.9,456.64
17.76,40.55,461.8
31.97,69.04,441.18
4.97,42.85,482.98
24.51,58.79,443.5
10.13,38.16,474.92
25.26,74.33,433.49
27.64,75.6,441.04
20.74,49.69,454.59
24.79,50.78,445.3
30.13,71.98,431.0
23.42,58.79,441.46
18.1,48.06,454.04
10.63,40.67,483.27
25.9,48.92,443.8
30.37,67.45,431.38
25.61,58.86,444.77
31.73,74.67,425.34
18.8,47.83,453.9
13.56,43.67,467.09
5.98,38.91,488.85
13.84,42.18,468.66
19.57,68.61,448.73
14.57,42.18,465.75
9.93,39.04,480.54
13.1,49.83,466.08
20.34,46.63,453.62
28.34,63.77,439.75
14.47,39.58,467.34
23.47,51.3,448.65
23.9,61.47,438.73
4.08,35.19,489.44
14.33,45.51,468.92
23.5,50.23,457.51
18.06,43.14,461.27
6.99,35.19,480.05
6.11,38.68,482.97
10.17,40.46,470.33
22.84,71.25,433.85
15.74,43.71,462.66
16.02,44.9,455.48
17.57,44.06,459.73
20.04,48.92,447.89
10.35,38.38,477.76
22.56,70.79,435.14
30.2,74.34,431.77
7.52,39.61,481.54
22.68,50.78,447.69
15.69,44.6,462.07
15.89,41.7,463.33
29.41,64.05,444.82
22.5,64.69,440.73
10.16,39.3,480.74
20.25,63.91,448.37
25.38,72.24,432.3
31.67,69.68,439.72
23.28,69.51,444.17
25.77,68.08,433.46
23.63,71.29,442.65
26.59,60.96,439.77
26.25,66.56,436.3
8.55,36.25,480.68
5.15,40.07,495.35
29.23,74.22,428.9
22.91,66.44,444.48
22.72,65.61,449.04
18.76,52.9,458.26
26.75,56.57,443.92
22.26,70.47,440.21
8.69,40.81,484.55
16.29,44.34,468.8
21.26,60.84,446.08
30.93,71.85,427.82
7.3,39.72,485.1
13.22,40.83,472.72
25.09,57.43,446.11
29.87,69.13,426.47
31.77,76.09,431.69
13.82,42.32,463.06
14.07,42.86,467.47
23.02,69.94,439.4
31.46,71.29,430.8
18.9,47.83,455.94
28.55,66.51,432.59
6.76,36.25,484.36
15.43,40.89,468.35
28.86,73.4,439.33
23.96,46.93,450.86
24.54,66.49,437.38
6.01,35.79,482.79
25.32,61.25,436.67
23.27,65.48,443.43
15.55,45.09,457.36
20.89,70.32,442.5
29.59,71.77,426.62
26.94,66.48,440.12
18.28,41.1,460.03
9.13,40.02,473.47
19.7,51.3,454.94
17.54,58.49,453.02
12.93,36.71,472.42
28.73,50.05,436.35
18.59,43.14,464.48
25.63,58.86,443.84
24.04,60.77,442.25
14.26,43.34,464.62
28.94,68.67,434.65
18.4,44.92,458.36
23.48,66.49,450.05
25.97,57.32,442.73
12.76,41.48,461.61
31.61,69.04,439.19
17.4,44.9,457.75
26.34,69.04,444.13
17.36,43.96,466.36
16.27,56.89,454.88
23.95,58.46,440.75
19.65,45.01,451.63
23.65,71.98,434.11
14.78,38.58,460.54
27.5,49.3,439.77
19.21,58.49,452.82
25.3,58.46,439.25
24.34,62.96,446.09
14.58,42.07,460.66
30.7,69.59,433.4
17.48,49.39,460.01
21.02,61.5,448.08
21.18,45.01,451.62
15.04,41.35,467.96
12.58,39.72,469.38
15.29,44.88,463.32
30.9,70.8,435.27
30.42,67.69,430.9
25.31,61.5,437.03
21.92,48.14,449.65
16.75,36.99,464.18
25.18,47.93,441.29
10.95,40.81,474.36
6.94,39.61,480.07
12.28,40.92,460.33
21.31,69.05,440.97
28.59,75.08,442.7
14.27,41.48,458.19
12.43,41.62,460.61
30.3,73.67,431.57
7.87,41.06,486.57
32.38,73.91,430.17
30.96,71.77,425.66
22.92,63.94,444.22
31.7,70.36,438.38
25.6,66.48,435.12
8.83,36.3,479.86
28.15,71.25,431.28
11.86,40.27,474.57
17.25,43.14,462.8
22.68,59.54,437.96
14.26,44.2,462.87
11.03,42.32,470.92
23.0,60.37,437.6
15.14,49.64,463.58
14.0,41.78,465.62
29.03,43.21,434.11
26.58,70.98,434.41
16.09,44.2,460.56
27.14,65.27,441.68
28.09,65.27,440.0
24.31,67.79,444.72
8.33,38.08,481.89
30.35,71.32,434.62
11.6,40.69,474.99
15.31,40.66,458.26
21.45,45.09,453.15
7.99,41.38,487.57
29.65,74.9,433.32
9.39,40.11,473.05
21.96,59.8,452.48
17.66,44.9,457.11
9.59,38.56,481.3
26.25,52.09,450.53
14.51,44.84,465.09
26.05,56.85,438.59
12.24,40.96,475.32
25.52,69.75,435.12
16.19,36.99,462.94
11.17,44.77,470.85
25.91,75.6,443.2
15.3,38.62,462.65
10.47,41.06,477.47
21.64,44.05,447.96
21.97,65.61,447.05
21.23,61.5,450.92
27.58,65.27,441.3
24.35,70.04,438.4
25.37,59.14,437.19
31.35,67.32,439.81
25.54,70.47,436.16
13.95,38.73,468.21
6.4,41.17,488.82
28.88,63.76,435.54
8.56,40.71,471.58
11.41,40.1,476.81
20.72,44.57,449.76
13.64,34.03,469.61
31.45,68.27,430.81
31.35,67.32,439.81
31.59,58.9,440.52
23.63,60.93,439.9
23.3,48.78,441.08
30.02,68.24,429.5
27.45,66.25,437.37
10.49,42.49,478.75
14.02,40.66,465.39
9.94,41.44,481.24
30.02,68.24,429.5
23.72,58.62,447.13
30.47,70.83,444.39
30.96,64.44,437.61
11.09,40.43,490.96
17.57,46.21,453.29
32.96,68.31,443.57
11.8,40.66,464.43
22.19,70.02,444.85
24.38,47.01,454.85
20.92,70.02,444.64
25.16,43.21,442.29
18.81,49.15,459.81
27.25,50.05,439.63
18.12,50.16,453.29
16.32,43.56,463.57
12.5,41.38,474.4
19.13,58.66,453.92
20.43,63.09,445.58
20.06,47.03,461.02
15.25,43.02,467.23
14.74,42.77,463.61
15.63,43.02,466.69
14.0,41.78,465.62
18.86,42.18,457.07
26.27,59.44,443.67
19.69,56.65,455.32
7.55,39.22,482.19
29.13,68.3,437.25
19.82,46.63,456.36
9.73,41.01,469.11
11.71,40.05,471.49
25.41,77.54,434.09
28.85,58.33,444.0
20.96,61.27,448.77
29.04,76.09,430.32
8.05,40.8,483.43
25.87,44.57,445.79
16.44,44.0,460.33
10.32,38.91,479.17
12.21,44.34,475.06
22.87,74.22,438.67
23.48,70.79,432.25
16.97,44.92,460.21
24.7,58.82,442.98
12.24,41.62,461.23
8.96,40.05,467.24
20.78,62.52,452.3
29.53,70.79,426.85
16.69,46.18,466.03
16.98,43.7,464.01
15.79,50.88,460.19
25.67,68.3,435.89
29.38,73.42,445.42
15.12,48.92,462.59
11.91,41.49,470.07
16.81,42.42,462.19
26.63,62.44,438.25
17.62,43.69,465.93
24.22,61.86,442.65
19.4,49.69,455.6
25.01,68.63,447.12
7.87,43.02,485.61
12.63,41.48,461.09
11.02,41.17,477.62
28.35,70.32,427.21
23.86,59.21,441.22
31.03,69.59,432.56
14.23,46.18,463.86
19.69,56.65,456.18
28.61,69.84,429.91
7.33,41.16,466.16
30.51,59.57,436.92
22.24,64.27,443.76
26.64,62.44,438.67
18.06,43.14,461.27
26.2,74.67,430.22
9.08,40.46,476.81
6.06,43.65,480.74
25.28,71.94,432.26
28.25,66.54,439.67
32.25,77.54,430.86
25.63,71.58,433.76
15.28,43.71,463.44
11.96,43.41,469.34
23.66,60.37,438.59
10.42,43.79,474.79
8.41,40.67,489.25
19.94,44.63,455.58
28.02,68.08,434.95
14.94,42.77,460.51
8.46,39.66,484.16
28.82,64.79,445.1
11.42,41.38,479.23
23.84,49.21,447.03
19.47,58.79,450.17
14.08,43.41,466.99
21.44,50.78,443.3
17.33,53.16,460.67
27.3,57.19,438.65
29.64,54.2,438.12
8.35,43.52,479.31
24.32,66.25,444.93
24.17,71.25,435.66
25.99,49.82,452.09
7.87,41.06,486.57
11.41,40.1,476.81
28.19,71.97,438.8
25.84,67.83,433.32
14.12,42.86,471.86
30.93,61.5,437.35
9.41,34.69,480.87
29.69,47.93,438.09
10.29,40.56,481.7
11.38,52.75,469.9
8.28,40.77,480.15
18.93,67.71,444.55
27.05,67.79,443.89
15.24,39.39,469.79
22.78,58.96,452.03
13.62,40.2,465.74
7.74,42.49,481.69
22.58,41.54,460.95
9.59,38.56,481.3
29.21,72.25,434.64
26.97,67.32,439.61
21.36,45.61,456.85
5.62,41.31,485.6
27.45,64.34,440.0
14.7,41.39,469.6
32.8,68.67,432.28
26.35,69.48,435.23
9.76,40.71,470.95
14.13,40.75,471.44
29.72,71.97,431.22
24.86,65.34,447.25
25.42,73.17,437.06
22.71,59.43,441.24
20.36,66.05,450.23
13.78,45.78,462.88
26.74,49.02,438.06
30.35,71.32,434.62
12.0,39.35,476.64
15.11,43.13,466.74
24.01,63.56,444.1
26.2,71.73,430.89
7.32,41.22,484.21
13.93,40.2,466.47
29.01,64.79,442.12
14.27,44.34,470.98
27.03,65.12,441.62
12.07,38.25,470.36
16.13,43.48,459.47
15.48,53.82,462.69
9.54,41.17,481.18
22.75,57.76,452.33
25.08,58.49,446.9
29.48,59.27,440.72
26.65,63.78,440.26
16.38,46.97,459.87
26.78,52.3,441.21
29.52,75.33,433.39
7.64,42.28,484.78
18.32,45.0,471.43
27.5,68.24,430.9
9.8,41.82,473.72
5.97,36.25,487.03
21.36,45.61,456.85
8.42,43.14,483.49
27.86,63.07,440.48
10.59,42.49,477.49
21.33,50.32,442.44
23.1,51.3,452.17
17.3,42.24,469.21
9.31,43.56,482.55
6.49,39.33,489.22
12.66,43.67,472.44
24.67,49.5,455.31
18.53,61.27,454.72
18.83,48.98,453.28
23.94,51.95,448.67
9.43,41.4,474.16
24.3,69.23,440.56
15.82,44.2,460.2
9.13,40.02,473.47
11.63,41.5,477.3
25.28,66.25,439.77
28.42,73.4,438.25
25.27,69.89,436.33
13.64,43.71,468.85
25.06,44.57,443.66
10.34,41.46,478.03
29.61,67.07,434.14
22.53,62.39,450.08
6.86,38.08,486.92
24.64,72.24,434.54
10.01,40.78,470.82
7.48,38.5,488.43
13.83,39.64,472.95
14.46,45.87,458.69
13.49,44.63,471.08
24.6,57.32,442.64
27.01,71.25,431.38
13.78,39.85,474.9
10.46,41.06,481.47
12.27,43.8,468.55
20.72,63.94,447.69
31.98,70.17,430.92
10.36,43.67,477.23
22.61,60.27,440.98
33.43,69.88,435.59
20.36,65.27,445.67
6.77,38.18,484.31
10.95,39.22,474.07
14.7,44.9,468.69
21.82,63.9,447.29
25.02,60.29,445.61
17.39,42.44,461.55
11.17,44.77,470.85
20.67,63.56,450.7
4.86,39.4,488.63
28.55,66.51,432.59
16.7,46.18,455.93
21.71,65.27,444.91
9.0,36.3,480.31
9.45,41.92,467.79
18.42,60.1,451.93
28.62,69.98,432.11
7.87,42.85,480.54
26.05,58.59,452.41
21.99,71.85,441.1
19.94,50.78,449.6
6.84,41.06,489.96
28.98,62.66,438.45
28.85,68.12,436.15
10.37,37.83,470.66
25.34,64.27,443.94
22.78,62.44,446.12
28.14,51.43,445.33
21.93,60.84,440.76
17.17,44.68,462.53
23.97,62.44,442.46
23.63,58.98,444.43
14.43,41.76,467.33
8.28,40.77,480.15
12.34,40.62,466.47
4.27,39.64,487.19
21.41,54.2,448.11
18.37,44.89,454.37
11.82,42.86,476.7
11.92,43.8,470.33
10.6,41.46,481.3
14.7,48.6,460.63
23.73,61.02,442.22
22.42,59.43,440.99
9.1,39.42,471.85
31.44,79.74,431.69
17.33,53.16,459.78
9.72,39.66,480.05
14.14,39.82,472.52
24.26,61.02,442.86
22.75,70.94,439.91
10.7,44.77,484.94
17.03,58.49,460.48
26.18,69.14,436.0
25.89,58.86,445.17
13.9,40.2,464.17
7.09,43.65,483.42
25.88,69.13,426.14
18.91,43.14,460.19
6.31,42.07,483.27
22.74,58.12,447.86
27.33,52.84,438.97
8.64,39.69,473.55
10.07,44.68,477.52
12.51,41.92,468.41
20.21,59.14,448.79
30.26,71.77,429.27
5.4,39.4,485.86
11.89,40.64,476.99
22.1,65.94,443.95
22.89,80.25,446.15
14.91,39.28,469.34
25.58,47.01,454.39
26.69,59.21,436.33
12.26,43.48,467.83
13.39,49.83,466.04
29.53,72.39,431.69
22.91,66.44,444.48
7.73,37.8,483.94
22.52,64.27,445.4
31.01,69.04,442.07
25.03,47.93,443.55
20.6,44.58,466.2
15.17,54.3,464.39
30.04,64.44,437.95
19.72,65.94,446.84
23.33,54.2,440.11
13.13,50.59,470.03
24.67,69.14,440.03
12.72,44.9,463.49
24.54,48.06,443.67
10.16,39.3,480.74
11.83,43.14,471.98
17.89,42.42,467.59
16.4,38.01,463.79
30.19,68.08,431.25
17.37,57.76,456.4
30.24,73.9,441.31
24.97,63.86,441.61
8.06,39.96,476.03
13.62,42.34,464.79
8.34,40.77,480.48
21.73,50.32,442.1
13.98,40.24,467.2
22.55,70.79,436.43
6.22,39.33,491.77
11.51,41.06,476.91
29.09,47.93,438.97
15.27,41.16,467.01
15.11,42.99,466.25
25.34,70.47,433.34
23.45,69.05,440.24
11.03,42.32,470.92
19.64,46.33,451.45
25.24,68.67,442.29
19.23,45.01,450.77
33.94,74.67,427.98
14.1,39.16,464.07
24.27,70.47,434.24
26.17,58.86,443.69
26.72,65.61,442.48
27.31,68.14,437.83
31.11,71.8,437.2
12.65,44.0,471.46
15.22,41.67,469.93
27.85,66.44,429.0
25.59,65.46,444.9
24.35,73.17,435.66
5.57,42.85,488.85
18.21,39.54,461.73
11.92,41.2,476.0
14.12,41.39,472.88
21.83,63.87,452.21
29.03,67.79,445.03
18.32,65.94,450.5
12.08,40.75,476.84
19.07,49.69,453.09
27.2,65.18,436.99
9.04,40.11,473.57
20.03,66.86,450.93
12.83,41.67,474.81
23.31,60.37,438.52
11.19,40.64,472.86
19.08,58.59,451.05
18.74,44.34,468.84
27.0,69.4,433.83
11.62,41.54,477.75
22.42,62.52,451.64
25.61,67.69,437.78
21.14,48.78,450.35
25.95,59.14,438.46
5.84,41.38,489.4
12.61,41.58,463.36
13.78,38.47,466.41
25.63,71.58,433.76
21.61,49.39,449.26
15.18,43.67,467.74
20.74,58.2,450.4
18.83,58.46,449.63
30.24,66.75,435.02
18.86,46.48,452.0
14.73,39.52,470.45
14.22,39.39,470.98
21.46,58.18,444.12
14.43,38.28,467.12
30.66,70.98,435.66
19.21,60.07,452.84
13.34,40.8,474.47
24.77,58.41,446.27
12.87,39.3,467.54
23.86,73.5,438.62
4.89,45.87,482.69
5.25,40.07,495.23
9.48,44.71,478.42
29.41,64.05,444.82
12.5,43.67,473.26
12.78,41.04,461.61
8.33,38.08,481.89
20.65,48.41,447.35
7.52,41.66,483.28
11.92,38.25,472.5
14.29,39.59,463.13
20.59,42.04,463.08
30.2,73.67,428.72
19.54,50.66,456.61
8.61,41.04,473.62
23.14,63.94,446.57
11.01,43.69,477.3
25.71,66.05,444.35
13.81,40.2,464.23
29.79,77.17,432.84
14.68,43.99,461.91
12.75,40.64,466.93
13.89,35.71,468.54
8.36,40.67,489.1
33.74,69.98,425.35
31.87,70.94,429.41
30.69,74.16,435.17
15.75,36.99,464.38
13.01,41.58,464.64
15.93,52.75,457.92
25.87,47.01,452.32
18.94,47.83,455.19
27.98,67.9,436.08
22.69,54.2,444.26
16.73,58.59,455.3
13.07,42.18,461.71
26.51,70.32,431.82
11.28,40.55,475.14
20.29,63.09,448.22
22.97,42.48,466.7
17.39,42.44,461.55
13.16,43.41,465.6
5.64,40.62,483.17
24.74,59.39,437.49
18.87,62.96,455.22
34.76,68.94,427.42
25.51,73.56,437.07
22.95,45.61,457.91
13.21,40.56,475.86
17.95,59.15,449.14
22.22,59.14,442.31
22.69,54.2,444.26
7.64,41.17,488.53
25.69,57.32,441.43
16.36,53.82,461.62
21.89,58.05,441.76
15.32,45.01,459.31
17.18,40.55,461.73
15.03,42.44,464.91
27.92,74.99,431.76
20.3,62.52,451.86
14.22,45.08,466.47
10.34,37.5,474.08
23.84,49.21,445.44
12.48,40.67,475.96
25.94,60.75,439.46
14.99,41.35,466.85
24.73,69.05,437.93
22.84,61.87,442.72
28.61,52.84,437.39
19.89,69.48,447.63
19.11,60.29,454.16
19.89,51.43,448.85
23.73,59.15,444.07
19.73,68.63,450.26
16.69,40.56,469.9
26.11,70.36,445.37
24.78,57.19,443.62
25.33,71.73,435.23
25.89,74.22,433.73
20.25,59.8,453.81
17.07,44.9,460.19
14.43,45.08,465.07
16.27,44.21,462.11
24.77,48.92,448.25
12.55,38.91,474.35
25.89,63.56,443.82
8.77,40.77,480.56
10.63,44.2,477.19
18.17,52.08,451.06
8.67,36.66,480.38
20.01,52.9,455.57
23.28,60.84,444.13
24.97,68.61,447.83
25.89,58.86,445.17
19.95,57.25,453.03
8.66,36.25,479.66
14.54,39.39,470.23
16.12,45.87,457.41
17.84,61.27,454.57
22.74,58.12,447.86
17.79,40.12,459.13
21.09,59.8,451.98
27.51,71.32,433.16
18.6,41.67,458.91
15.36,41.66,466.7
11.39,43.72,467.8
25.44,66.54,437.99
10.07,34.69,478.65
29.72,77.95,434.99
27.63,64.96,434.22
11.22,41.66,477.53
24.29,62.91,442.18
26.12,68.94,434.11
9.24,41.4,477.65
24.1,52.84,444.69
27.67,71.64,433.29
27.63,70.17,432.46
11.72,40.35,476.41
23.45,66.48,435.13
28.87,71.97,435.86
18.2,45.01,452.21
6.03,41.14,479.61
19.06,56.65,455.7
13.6,41.2,467.42
24.44,59.14,443.5
15.94,41.76,462.44
13.26,45.51,472.17
24.19,68.94,439.52
10.82,39.96,468.57
25.52,69.75,435.12
29.22,72.39,430.24
10.9,41.46,479.45
29.12,74.87,435.51
25.44,66.54,437.99
11.57,41.38,473.94
18.77,52.08,449.62
14.24,41.16,471.0
19.82,46.63,456.36
18.42,63.94,450.55
4.88,40.27,491.29
27.64,75.6,441.04
10.57,36.71,473.88
13.35,39.18,469.34
12.8,39.16,472.47
8.95,36.18,478.07
24.1,68.61,443.75
9.37,42.32,477.57
8.25,41.26,475.17
9.59,38.56,481.3
16.46,48.6,449.58
23.59,58.62,448.09
17.7,38.52,455.5
20.01,43.77,455.66
14.1,43.34,465.22
27.02,61.86,442.67
22.91,60.07,446.19
11.77,42.03,472.22
16.52,42.24,469.13
18.55,52.84,450.23
9.43,41.4,479.28
14.84,44.63,466.0
23.96,65.34,449.23
11.84,40.05,473.82
16.0,45.09,458.46
15.08,42.77,461.6
10.05,41.58,469.03
6.65,40.69,479.35
15.15,41.35,468.64
30.61,68.84,439.9
19.83,39.39,463.72
14.48,39.0,464.56
17.82,65.94,452.82
16.72,44.78,453.39
28.84,60.23,437.82
6.14,40.62,481.66
8.35,40.46,474.79
11.71,40.05,471.49
22.23,46.93,448.27
24.46,61.9,441.34
22.11,59.8,453.45
31.95,70.79,426.37
20.21,58.12,453.19
11.44,34.03,476.06
25.56,50.05,442.49
8.25,37.49,480.38
16.27,58.2,453.66
11.83,44.6,469.96
33.38,71.06,430.98
18.63,45.87,453.79
12.36,45.09,467.2
11.41,41.54,477.89
16.63,53.82,458.29
28.16,70.72,441.37
15.97,45.01,456.91
28.53,66.51,436.16
9.15,41.82,477.78
11.82,41.74,476.21
32.21,68.14,426.56
18.17,52.08,451.06
28.61,72.29,446.77
34.66,74.33,425.89
12.64,40.71,476.37
10.57,41.55,475.6
24.54,72.24,435.08
8.26,39.42,474.72
14.14,39.59,465.23
19.83,59.21,440.03
30.15,67.32,436.92
13.69,34.03,469.12
22.35,66.44,445.27
9.49,40.69,476.67
28.91,70.72,439.94
21.01,44.05,445.07
21.38,49.21,449.66
14.12,40.92,459.76
19.45,38.52,451.96
25.6,66.48,435.12
12.77,40.71,471.59
29.05,70.32,437.16
25.47,60.75,438.42
15.42,40.56,469.33
29.55,66.25,436.29
20.07,51.3,450.46
14.81,39.58,467.32
12.38,45.09,467.47
29.63,69.59,438.64
11.1,40.0,477.2
28.7,49.16,439.45
12.85,41.14,464.86
9.7,40.11,473.97
11.6,40.96,473.66
25.85,67.69,434.0
22.68,70.47,441.47
26.71,70.72,438.72
20.83,67.32,443.17
13.18,40.03,470.88
21.3,41.1,455.13
17.59,65.48,454.51
14.69,54.3,462.63
10.05,40.46,469.06
20.28,48.78,451.59
24.44,47.93,440.53
32.34,74.99,433.07
16.61,43.77,457.66
24.26,69.71,438.6
31.82,73.68,433.32
31.48,69.75,438.19
18.5,47.45,450.22
25.62,63.13,439.13
17.16,40.55,461.58
30.44,68.84,438.31
15.25,52.9,463.93
14.36,41.26,462.25
11.16,40.96,478.3
19.82,58.16,455.5
25.71,71.73,434.16
21.5,50.32,442.71
16.74,39.16,460.47
24.1,71.97,443.09
7.92,42.28,484.75
14.91,43.34,461.27
20.51,42.23,461.78
10.11,42.49,483.56
24.18,66.48,433.37
8.62,39.54,483.03
25.93,69.34,434.08
17.59,65.48,454.51
22.08,41.54,458.74
19.95,58.46,447.1
25.3,71.29,437.17
10.8,39.58,478.24
18.03,58.86,450.33
23.66,67.17,443.43
29.63,69.71,435.27
21.45,60.08,451.49
27.98,58.33,437.76
24.88,63.91,447.28
9.45,41.4,479.0
22.68,70.47,441.47
7.8,43.65,479.78
12.33,37.73,470.11
11.81,40.75,477.22
21.37,57.76,454.66
14.79,41.04,456.97
6.17,41.31,481.27
19.05,62.96,454.26
27.69,69.71,440.43
21.14,48.78,450.35
29.05,68.24,433.92
17.54,44.58,465.51
5.78,45.87,483.27
30.75,73.5,429.18
25.21,46.21,439.55
27.18,61.41,449.7
18.22,39.63,465.78
15.43,40.89,468.35
29.92,57.19,438.99
14.39,40.35,472.43
24.41,52.3,442.62
6.11,38.68,482.97
26.34,69.04,444.13
14.1,42.74,466.1
22.11,59.8,450.62
17.94,63.07,456.7
15.55,42.03,460.84
30.7,69.59,433.4
20.83,70.72,446.48
6.81,37.49,482.21
19.11,58.95,449.89
8.79,40.67,489.02
26.14,72.99,433.25
30.71,71.85,425.16
5.06,40.64,483.73
10.39,40.22,476.49
27.99,71.58,435.99
20.02,67.32,445.31
28.94,71.64,438.96
27.52,66.48,429.67
17.09,42.42,464.11
28.14,61.47,435.35
30.92,59.57,440.96
19.92,46.97,459.39
10.22,41.74,479.01
9.19,41.01,468.37
14.01,39.0,466.7
26.41,68.24,428.52
17.78,50.66,456.11
29.07,71.64,440.51
31.33,73.03,438.49
11.92,38.25,472.5
14.47,48.79,466.25
30.19,66.54,428.37
